ID	FC
KCNE1	0.40689501415428
ADAM8	0.40673019518071474
TXNDC15	0.40654171092537617
RFTN2	0.40627374404223016
RGPD5	0.4060133928498302
LAT2	0.4059956895644099
MAML3	0.40589946574996105
PGK1	0.405879134701264
MAP4K3	0.4057024121208155
KIF3A	0.4053497539364148
SMAD9	0.4051782317643555
SMPDL3A	0.40500064818493975
FBXO41	0.4049363680251803
S100Z	0.40479868000566155
CGN	0.40474586663306056
YIPF6	0.40474348582359987
ZNF281	0.40472215076356477
CAND1	0.40468280962612013
TCF12	0.4046408247977151
ARID3A	0.4043684972607995
CWC22	0.4042514550566807
LGALS9	0.4042061152577645
ATP6V1E1	0.40413913486447406
CDH11	0.40412724597035066
TBCA	0.40410879882485595
DAB2IP	0.40401801753336386
TRMT11	0.40390863074738537
DDHD2	0.40384394515671573
LRRC8A	0.4038411585196009
WNT7A	0.4037692905043304
MFSD1	0.40360343472310056
CHRFAM7A	0.40355035651563
ELF3	0.40342068268228015
LYPD5	0.4027291908908901
MCM8	0.4025494511769452
CBX4	0.40252664863586585
LY96	0.40252028799887984
ZNF615	0.40240957188839044
HNF4G	0.402373321149065
CCDC122	0.40216350357531994
RRAGC	0.4020701835009559
KBTBD12	0.40205976528867016
C4BPB	0.401943047913925
STXBP3	0.40193981231404585
SHROOM3	0.4017709929910005
KNG1	0.40173901357933794
EEA1	0.40147610263473954
ZNF628	0.40142105727609945
TMEM140	0.4013819805329
FGF22	0.4012812337014151
HESX1	0.4010811882641503
WWOX	0.4010457302372288
FREM3	0.400994167792276
ADAMTS17	0.4009692597927148
SOX6	0.40029061251909503
NR1D1	0.4002187302804554
ISCU	0.400005249715095
ACADL	0.40000139977706506
CREBL2	0.39987015019067407
THAP6	0.3998031260659545
ATL1	0.39960268569072976
ZNF285	0.399580374051415
PLA2G4D	0.3995430221498246
RTN4	0.3994143806426145
FBN1	0.39930343676207514
MCOLN2	0.39925002606867555
DERL1	0.39918418203936845
AHI1	0.39914708807161503
TPST1	0.3991241288388796
RAMP1	0.3991149597818051
CYSLTR1	0.39900396352199463
ODC1	0.3988302361316505
KAZALD1	0.39880926872827027
FNDC4	0.39869372684633575
AFF1	0.3986063244803546
CEP170	0.398565583161
SESTD1	0.398552998299575
PHOSPHO2	0.39848387359062976
RAPGEF1	0.39839158158534005
SERPINB8	0.3983248407401456
FABP5	0.3983155898133486
A4GALT	0.3979765420571244
PLAA	0.3977761280396397
VAV3	0.39777296906632564
BACH2	0.39772774817990486
TMEM106A	0.39747550689220557
CLEC18A	0.3974154340506306
GTF2E2	0.39729273644260577
EDNRB	0.39729113075810485
TNF	0.39725326042377995
TIMM17A	0.3971431088537054
RCBTB1	0.39703606582071416
MGAT3	0.39687899598725984
FAM114A2	0.39665110389826985
TPRXL	0.39659969859246
PBLD	0.3965801573286001
SEC24A	0.39642987711390454
DPYSL2	0.3963898988050598
TSPAN31	0.39637870763020544
TSC22D1	0.39637659422531435
ZNF25	0.3961615176938249
CD6	0.3959985713267251
C19orf38	0.3958137476387402
EIF3C	0.395692376605135
ZNF583	0.3955377136885949
TTC30A	0.3954193773098047
WIPF1	0.3954136739374299
ARID4A	0.3953277637859447
DNAJB4	0.39527508275927037
RAB14	0.39511022061267553
MEST	0.3950814841084611
AGRN	0.39495050480609084
CWF19L2	0.3948208209186994
LIN54	0.394816914394176
ZNF93	0.3947961136407052
TMTC2	0.3946850236487349
FRZB	0.3946216746858848
SLC5A9	0.39461692821401506
DYRK1B	0.3946076046628644
CSNK1A1	0.39428176516906
CAMP	0.3941932667311594
GPC2	0.3941761738086047
RCBTB2	0.3941300985384002
ZFP2	0.3941200778841747
BTN3A2	0.39398428501739957
CD300LF	0.3938098106572001
NPAT	0.3937863666663146
SLAMF8	0.39375602045374025
ZNF184	0.3937297050290054
SOCS5	0.3937285250956757
MOB1B	0.39368770118145946
NFKBIZ	0.39331097092570033
EGR2	0.3932955189106999
HSD17B11	0.39325371317561064
STARD8	0.3932436615536403
MAST4	0.39307942189164
C1orf116	0.39305805644992997
PTK6	0.39286618782632
ZBTB43	0.39267315440178585
VPS26A	0.3926098447056141
NIPA1	0.3924645718945605
BICC1	0.39239950601383455
TDP2	0.39238553539072996
CUL4B	0.39237421975122544
CD164	0.3923196566603018
ATP6V1F	0.39213650157467406
FBXO8	0.3921090723070799
ZNF33A	0.3920653999336352
STAG2	0.3920521787252156
MOAP1	0.3920459897657249
GHITM	0.3920250824591811
HELB	0.39193524453532547
CHST3	0.39181293138697004
ZNF233	0.3916724029446099
NOD2	0.39158804592919516
GRIK2	0.39156287979094007
DENND5A	0.3915374265069804
PCDHB9	0.39149003718372466
LONP2	0.3914197795565846
PCDHA6	0.3914044023560548
ORC3	0.39126833766546465
NT5C2	0.39116722355871936
STARD4	0.3911216981936798
TMEM123	0.3910072041622854
SPG21	0.39097714456633526
DDX60	0.3909484771191405
RANBP9	0.39081450263269524
MIS18A	0.3907851097266599
SNX4	0.39075317077405547
ABLIM2	0.39061561775295495
SPOCD1	0.390603155959079
NR1H4	0.39058675899097595
ATE1	0.3905316554564102
ZNF626	0.3904443428772204
KCNJ5	0.3903722798786142
SLC16A4	0.39015164253489587
RBBP8	0.38996916812100935
LONP1	0.3899112879989053
LRRC8C	0.38971535710031
STAM	0.3896834603402448
APCS	0.38965190780467257
LRRC40	0.38960903655349544
POLR2K	0.3894355028184746
GOLT1B	0.38929354979559605
CBWD2	0.38920668683381
VEGFB	0.3891333381127442
XG	0.38912902305345476
COL23A1	0.3891088505797047
ETS2	0.38905849214158295
ZNF664	0.38866695393833517
NDUFS2	0.3885311571837313
CCR7	0.3884182434688048
MSI1	0.3883371703466101
BAZ1A	0.3881890418523408
FAM110B	0.3881355063028744
PLEKHG1	0.3881325038748109
ZFP57	0.3880473337892055
THOC7	0.3878891111936298
FRS2	0.3878395026329837
RAB33B	0.3877424224036048
SPTLC2	0.3876498241133346
ASAP2	0.3873679530734506
NEMF	0.38726445932745435
FBXO33	0.38723244311352456
HSPA2	0.38700616839886415
MGLL	0.38696455611974123
SLC27A6	0.3869242509264099
SLC30A9	0.3868569908875301
UBR3	0.3868279479669203
TICAM2	0.3866963749054948
NAB1	0.3866479344675655
VAT1	0.3866142959519454
ALG8	0.38655092548088454
DLX2	0.386341990587721
ASPH	0.38615146520177035
ZNF765	0.3860940730759852
CPEB1	0.3860794224182498
RASAL1	0.38599698634852064
RLN2	0.3859687855915388
CEP19	0.38561457486330486
ACSM4	0.3855791791037001
ZFP42	0.38543112843894445
TRIM63	0.385343035174658
CANX	0.3853041892832252
PHACTR1	0.3852683641472048
KAT6B	0.3852328869670796
BBX	0.38481243930608056
IGSF6	0.38480862145569894
TMEM184C	0.3847540107149747
UACA	0.3843774440255707
NAP1L5	0.38409368948396505
GADD45A	0.38401115527674
STEAP3	0.3838643254374361
RPE	0.38376965013196074
MYH1	0.383750460088731
ANKRD36	0.3837199400311393
MYO6	0.3835389527774691
CEP76	0.3834025210202001
TLR1	0.3833932526347752
CHMP1B	0.38337180340371546
TC2N	0.3833042047279953
LRP1	0.38317505460229917
NRBP2	0.3830463432303901
IER2	0.38303112783050075
MEF2C	0.3829264828842902
NLRP3	0.3828339207236051
MYOZ1	0.3828288132233246
MMP11	0.38266631365434023
ANO2	0.3824778182634043
HLA-DQB2	0.382340977162845
CADM4	0.3820349343357492
WDFY3	0.3818310287426687
PTPN14	0.3817139717014104
FNBP1L	0.3816863770163694
AKR1E2	0.38144248722023555
TRIM16	0.3814109236627097
AKR1C2	0.3812488032102248
C12orf56	0.3810476018556601
GNG2	0.38071863005282935
METTL9	0.38065434928265507
CAMK2A	0.3806522568814299
STXBP5	0.38051737011778997
ACADM	0.3804813887151708
ELMOD2	0.38042754576752014
ZCCHC2	0.3803634786166654
PTGER4	0.38032302337195034
NLRP1	0.3802383739659545
IL26	0.38023273425046844
RGPD8	0.3801223056415646
CDKN2AIP	0.3800723437484539
CCL28	0.37999408568468507
PARP15	0.37977880486161997
RRAD	0.3796490151084395
VPS29	0.3795424378474852
CTBP2	0.3793996024983244
ARID3C	0.3791717963467591
KCNJ2	0.37916839210956965
FCGR1A	0.37915518145956106
MPZL3	0.3788602631473852
MMD	0.3788242421593697
SLC2A13	0.37879324547522497
LOXL4	0.37871648662775037
ITSN1	0.3787001250416049
PI16	0.37857956246897356
DUSP9	0.3785609859122401
JAM3	0.37848009733078136
RABEP1	0.3784739269420543
S100A12	0.37841235300865006
FAM207A	0.37840704119047963
PIK3R3	0.37832556701473585
GPR65	0.3781936263264951
PPP1R12A	0.37753752057082934
TMEM61	0.37747907744510556
BBS2	0.37730106570043453
ARMCX1	0.377103523632516
DUSP14	0.3770708765891335
SYK	0.3769798540410596
ANO6	0.37696367147079535
FARP1	0.3768574275214256
CUL5	0.37673064479462504
PIGC	0.3766178783596956
NSRP1	0.3765708220896693
TUBE1	0.37636700635748
SESN3	0.37632121648873973
TMEM50A	0.37585103146523835
SPOP	0.3756292824344607
DNAAF2	0.37557888582165955
BAIAP3	0.375442890916605
PKD1L1	0.37531504846605523
ZFP92	0.37528953484050476
DUSP16	0.37524646639108994
TRIM8	0.37513609077517884
ZNF302	0.3750796057229149
CTSO	0.3750708149194093
SRSF11	0.3750542176044469
AMT	0.37504642999779003
C6orf62	0.37477239850753996
C10orf99	0.37469734869777105
AP4E1	0.37457562646342524
IL6ST	0.37455514906394605
DPY19L1	0.37454831011425505
PEG3	0.37421376084060043
STAC2	0.3742067578983148
LAMP1	0.3738722812928401
EHHADH	0.3738711797821055
C7orf50	0.3734598431573195
CENPE	0.37344050828955533
NDRG1	0.3734201372458017
ZNF853	0.37327852532162
PM20D1	0.3732559318689952
WEE1	0.37316631656635035
SLC7A5	0.3729796423829246
HEATR5A	0.3729233185051104
AGGF1	0.3729198597547443
BCL2L1	0.37281859029250963
KCMF1	0.3726548451954246
NFIL3	0.37246187145898446
ACAP2	0.3724151105424358
CAV2	0.37240869353097494
RIPK4	0.3722366125066152
ATP2B3	0.3721006192046099
NNMT	0.37209104466495013
ZCRB1	0.37201023060521443
MYCBP2	0.3719238184002407
CPPED1	0.371858416210455
ZNF268	0.37180992037676575
IL1R1	0.3717647032523992
CCAR1	0.3716552071179944
KANSL1L	0.3714392833917497
TOP1	0.37131734508690073
SPIN1	0.3712396192131546
ZNF131	0.37118605152569994
IFT81	0.3710950341811401
COG6	0.3710715900811108
SLC44A1	0.37085387611513454
HSPA9	0.3706846458829176
TMEM132B	0.3704783553696043
APOC3	0.3702785984587753
CARD10	0.3701038369859351
SP110	0.3700953455278002
SUB1	0.3699922786205452
KCNK7	0.3699322696073115
SLC26A6	0.36992490902783537
CBX1	0.3698526284013557
LRIF1	0.3697759385163151
BBS10	0.3697457324088944
SLC1A3	0.3694864906183204
ZNF503	0.3694579812463399
TMLHE	0.36934947973372445
SPON1	0.36932411732093495
EPPK1	0.3692733276263751
ARHGEF26	0.36912326110943505
ETF1	0.3690510264714497
BTBD10	0.3689069354768897
ARRDC4	0.3686604213104392
PRDX3	0.36865099000562473
RRM2B	0.36853542943192963
CORO1C	0.36853073840340045
MYLK3	0.3684833180004947
GCLC	0.3682781966671893
CUL2	0.36819733104030394
GOLGA3	0.3681862513333254
MYL7	0.367984916406015
GPI	0.36781862319172376
VMO1	0.36767848118183544
TBC1D12	0.36758632852723494
FAM189B	0.36716594334943053
RHOF	0.3671090931077199
HTRA3	0.3670723146346191
CLIP2	0.36706968854006483
HSBP1	0.3669124856607606
PARP12	0.36653327840310546
CEACAM4	0.36651049976360506
HPCAL1	0.36641496385564487
MFSD8	0.3663580685944652
STC2	0.3662600739026045
TMC5	0.3662323337460549
CRNKL1	0.36609507089509474
GOLM1	0.3659215602587764
POU6F1	0.3658917044472201
UFM1	0.36578248891735043
IKBIP	0.36576166988499637
SLC2A6	0.3656399648281994
GREB1L	0.3655768599396456
APLN	0.3655235545424098
GNAI3	0.3655194185315658
MAGEA2	0.365465058466654
CEP57L1	0.36536127993743506
PPP2R3A	0.364901069222225
KCNK6	0.36475062974724004
RAP1B	0.36459282250340586
SPICE1	0.36438179480766486
TRPS1	0.36407173660303016
CAPN5	0.36405632987876047
RBPJ	0.36395247840980005
ZNF235	0.3639370518473246
SLC35A5	0.36389369692813567
SERTAD4	0.36372941578832485
PPM1A	0.3636943826529295
FASTKD2	0.36360983577585415
ZC3H13	0.363587381954785
SYDE2	0.36336975060619503
FPGT-TNNI3K	0.3633664356379751
NAA15	0.36331434962330444
EDN2	0.3631886005755355
RGS8	0.3631728602441874
HLX	0.36305830917677007
RIOK2	0.3630353211251851
PDPR	0.3628351064433657
FGD6	0.3628284758472109
ZNF430	0.3627895138340147
TM4SF5	0.36265150496983656
INSIG1	0.362475378361351
RASA2	0.36245682199384976
LARP7	0.3624141797497247
ATP2B4	0.3623607210236184
GM2A	0.36231979699168004
EIF2S1	0.3622464568429704
LYPLA1	0.3621757529237799
ART3	0.36196648105421403
FBXL3	0.3619440305629551
MZT1	0.3618971289570698
MYOC	0.3618762167822449
ZNF410	0.36165079719291526
CA8	0.3616443376421299
HSF4	0.3615503964379361
HIBADH	0.3615234695236049
CXCL3	0.361293882955005
YWHAQ	0.36119089696668283
CLCN5	0.3609507603453004
SAMHD1	0.36088835789320406
SEC24D	0.36074282507643485
GPR132	0.3606736032131401
PIP5K1B	0.36052552810002503
SCARA3	0.36036818313228025
VSIG2	0.36031497981671556
LIG4	0.36015499364129955
COPB2	0.35999681304362596
CD58	0.3599582978411755
ZNF695	0.3599359109705731
SGPP1	0.35973068335272984
CAP2	0.3596792171697789
EPB41L3	0.3595859167709303
NDUFB3	0.3593723176833201
LZTFL1	0.3593175412673748
EID3	0.35929635086804
RFX2	0.3592768994452298
AGFG1	0.3592112616242602
HSPA1A	0.35913843396024525
SIRPA	0.3591250073089949
GBP5	0.3589641084064845
CDC14B	0.3589629163931711
RC3H2	0.3589446373924954
RENBP	0.3587475085482952
TMEM30A	0.35871568665623066
LIMA1	0.35861331935797125
IREB2	0.3585718653334595
SLTM	0.3583927853941349
CCDC14	0.35836850049852487
SLC30A1	0.3581783349629344
ADIPOR1	0.35816058096988
SLC43A3	0.358142891747681
PGM2	0.35808570303472553
RASA3	0.3580540132818255
TAX1BP1	0.3579136947017254
XIAP	0.3574416177103785
TFAP2C	0.35737038467308047
REC8	0.3573525821283594
MPZL2	0.35722888081518533
EXT2	0.3570408212213998
TNFRSF1B	0.3570305153993001
CNIH4	0.3569993660594708
KRT222	0.35689143755639186
SWAP70	0.3568817918037652
ATPAF1	0.3567702784316005
NIPAL2	0.35667837809796943
TNFAIP6	0.3566544143766297
C11orf58	0.356637900598864
DSTYK	0.35650236664656987
IER5L	0.35644499124378903
HERPUD2	0.35602993393996485
TSPAN2	0.35590266193060494
AUH	0.3558704431812396
NCF1	0.3556782636785698
MAMLD1	0.35543650858646014
NOXA1	0.35542585832659945
HACE1	0.3551126830537443
PKNOX1	0.3550413424346903
ORMDL2	0.3549463187888797
KIF13A	0.3548525483891547
ARL11	0.3546212131906401
ZNF33B	0.35456851167033854
SLU7	0.3545195904985743
TSGA10	0.3544515293442094
PDCL3	0.3544403518285355
ARMC1	0.35442068219670997
RAD23B	0.3542917276269648
LXN	0.3542167154547897
HRH1	0.3540853771519794
CD36	0.35399546056124986
SPRED1	0.3539060020816658
CCL26	0.353839623093295
C20orf141	0.3538098043790452
SLC7A1	0.3536854087248349
AJAP1	0.3536849952967698
ARL3	0.35359865348558017
FAM83G	0.353502196989699
ITGA5	0.3534842172365096
GIMAP7	0.3534567972166647
SGTB	0.3534292773294059
SLC31A2	0.35321816078116
MTMR2	0.35318422451940457
MSH3	0.35307689686828425
GSTM4	0.3530609545010801
BMF	0.3527836646985243
IGF2BP2	0.3527466866783149
TXNDC12	0.35234019295428975
SLC35C1	0.35195223201772396
DRAM2	0.3519247979605602
SNX8	0.35174070431982507
EDEM1	0.35173303323733496
ZNF300	0.3517312158359398
COL4A1	0.35159166793065033
TRIM71	0.3515775691290348
LITAF	0.35157247694537475
TRAF6	0.35153915113712486
FUBP1	0.3512747931183444
CHUK	0.3508614252924156
MARCKS	0.3508436672242663
B3GNT3	0.35083440234879504
CCNDBP1	0.35080228597307084
CXCL6	0.35077018844851054
QSOX1	0.35067521782893074
TPM4	0.3503875027749501
HS3ST3B1	0.35024030211340973
TMIE	0.35012747184039017
ACBD5	0.3499580608482802
SORBS1	0.3499081813706697
VAMP4	0.34985081793005524
FUNDC1	0.34979813810590965
PHF10	0.34977723261644567
UBA2	0.349707213808335
ELOVL5	0.34966624133084956
PRKCQ	0.3496427866072649
IQCA1	0.3495786178371554
C16orf70	0.3494754271226306
CCDC159	0.34945572931608027
LCTL	0.349324156732325
CYGB	0.34923416492040005
ARL6IP1	0.34919031958070157
PIK3R1	0.3490754264348084
CXCL16	0.34899106645398525
SRP19	0.34893595729633464
KLHL21	0.3487236930296813
PAPPA	0.3486537671276553
ANPEP	0.3485804683378433
HUS1	0.3483067832225304
PCDHAC1	0.34828605856538974
LYPD2	0.348070263494211
PIK3CA	0.3480623570356407
PSMA1	0.3480248058254549
KLHL20	0.34794984796692496
ALPK3	0.34791268629531036
CNN1	0.3478974582566794
CPNE2	0.34769490045373974
DDIT4	0.34741658280126053
OSR1	0.347366079608195
TRIP11	0.34729200128585536
YJEFN3	0.347183395954735
DAB2	0.34712977373859033
LRRN4CL	0.34709571802811023
ARHGEF3	0.3470654896163392
YWHAH	0.34682992399003076
ASCC1	0.3468235126371555
LYSMD2	0.3468053632672996
ZNF185	0.34678562189418916
MAF	0.34665875731069473
GTF2H1	0.346359749138891
ASF1A	0.34633519796687473
MAP7	0.3463202718029956
SEMA4F	0.34629327372505525
PAGE2B	0.34621062256184404
SHPRH	0.3461391862303351
MAGEA8	0.3459933109285198
ZNF175	0.3458647389841554
CARHSP1	0.3458393354261311
NSL1	0.34574440145200036
PHKA1	0.34571143779710045
VMA21	0.34554377426078986
ZFAND6	0.3454121211844807
IPO7	0.3453410862739208
NMD3	0.3452307860438202
FZD6	0.3450587416023705
FIBCD1	0.34493350811499024
RAB30	0.3448605791075501
ZNF654	0.34472341144802066
CD300LB	0.34463483589414956
NINL	0.3445677601406194
LYSMD3	0.3445511085178605
TIGD7	0.34453879729914005
DDX56	0.3445368575935941
HPS3	0.3445155686369752
TCAP	0.34438861573048474
OAS3	0.34435953977909595
REEP3	0.3443592740356447
SLC26A5	0.3442086699609199
EXOC5	0.3441633216632445
ANXA7	0.34415071117641993
LRRC20	0.34405541633458014
TRIM69	0.3439001892913147
ZDHHC11	0.3438566764967854
RNF122	0.34367937896809586
TBC1D26	0.34357162151799303
PLEKHF2	0.34354117056798916
ATAD1	0.3435322517901014
VPS13C	0.34346499083716964
PARVG	0.34341166567951564
ANKS1B	0.34332885058892004
PARP8	0.3429049204992891
DOCK5	0.3427167050816795
VENTX	0.3426866271037303
WDR26	0.34250991650194074
SLC4A7	0.34248891226162037
TLR7	0.3422659277591653
KDSR	0.342257076612416
UBA5	0.3420380359357944
IFNAR1	0.34185744346003943
ZNF548	0.34174050294732616
MFGE8	0.34170090415664944
RAI2	0.3416177459059302
GBP1	0.34155168424425497
CLECL1	0.3415448413538398
RAI1	0.3415150558088147
ZNF521	0.34149930252221505
DUSP4	0.34147500845074497
ARNT2	0.34144465631643417
CHRD	0.34144137672825003
GXYLT1	0.34142241244869
SGMS2	0.34141059171688504
CREB3L2	0.3413862226486648
ACOT11	0.3413706798539309
MORC3	0.3413220343133654
NEXN	0.3412331192602398
RAB7A	0.34122130208451473
GIPC2	0.3410294238449696
MBNL1	0.3408897691501096
SLC35A1	0.34082674756713516
ABL2	0.34072322320978454
RBM7	0.34056129794701473
MICB	0.34043240366445016
VNN1	0.34008221274404526
RNF157	0.33982652608119013
SLC15A3	0.33952162155030496
EIF3J	0.33944887687492464
CEACAM3	0.33944790093951993
VAMP3	0.33942325920295424
RCHY1	0.3391901078926409
PRKACB	0.3391228064107894
LIN37	0.3390022825144898
WDFY1	0.3387811522605402
CYP17A1	0.3386839852613264
ACTL6A	0.3385695049958102
PPP3R1	0.33845703468752486
SAMD8	0.33830137207877
PKIB	0.3382284462461298
SCML4	0.3379244263021097
GK5	0.33785165898907454
GFM2	0.3377874707507944
ZBTB2	0.3377668261862947
LRRC58	0.3376812429744742
LYST	0.33765897886225016
USP31	0.33761572397243
VSIG10L	0.33742121274246006
LY86	0.33733771217532027
ZNF229	0.3372027656491605
ZNF146	0.3370620363246708
IVNS1ABP	0.33702118950778903
RB1	0.3370142922295791
RASAL2	0.33671211489322506
TOMM34	0.3365813125820205
ISCA1	0.3365131403150201
KIAA1549	0.33638616145640565
TRNT1	0.3363534815467544
RAD51AP1	0.3362625155359349
OLFM1	0.33602419284273566
CASS4	0.3358887023936701
HUS1B	0.335860816707637
RHPN2	0.33584454831163413
C2orf69	0.3358368541701058
RAD51B	0.33563247306442
MORF4L1	0.3356307555754938
CNEP1R1	0.33555153088970435
SOWAHB	0.3354664017690645
TMEM86A	0.33516931564244956
OCLN	0.3351398940535102
TM2D3	0.3350347988649798
EEF1E1	0.3350095500954504
TAF7	0.3349614739657447
EXOC8	0.33487415081814476
DPY19L4	0.33487200730934497
RAP2B	0.3347011055962099
TFPI	0.33458475959867506
ARMCX4	0.3345236960139699
GUCY2C	0.33445727989204355
KCTD21	0.3344419130448495
KCNE4	0.3344212870873595
METTL21C	0.3344188782568649
LRRCC1	0.33437820201683977
HEY2	0.3343718622613898
ITSN2	0.33425270590169553
GTPBP4	0.3341772701581007
STAMBP	0.3341542564929947
AFAP1	0.3341379300891649
TONSL	0.3340298082430495
MYH2	0.33395923864734445
DNAJA4	0.33382791139531953
FSIP2	0.33381812740474537
OSBPL3	0.3337497939978551
MAPK13	0.33334965942601436
ARHGAP24	0.33329529237794553
LILRA1	0.33311887332684975
CCNA2	0.3330937441631301
USP9X	0.33308537890963485
RGS9	0.33296794098895965
ABCA5	0.3329192140431889
PTCHD3	0.3329045608475849
CHML	0.33281311699413996
ATG2B	0.33268242094536493
MKNK1	0.33260714933310975
TDRD12	0.3322806449526352
SMAP2	0.33216288976024533
PSORS1C1	0.33210627869870457
HFE	0.3320406036015804
NPM2	0.33192592247339014
SUZ12	0.3318746877710206
PLEKHA8	0.3318439948953644
PRCP	0.33184201200933394
ZNF597	0.33174428705885983
SERP1	0.3315527346955385
RNF115	0.33151255052248985
ZNF155	0.33150987197441006
C3orf38	0.3314360196503552
WASL	0.33133839930054076
MAPK4	0.33114313695944
GRB2	0.33112558160392425
HBM	0.3310679509858879
MRPL22	0.33085724970789965
ADPRHL1	0.3308523711074045
THNSL2	0.33079070911787944
TIFAB	0.330790657211145
EID1	0.3307775707598939
TMEM144	0.3305108839189348
TTC16	0.33044765260516984
ATG3	0.33042220060781524
SSB	0.3303022439282053
TTC8	0.3302904630536254
SIGLEC12	0.33026829718011985
KIF3C	0.33016291439121925
VPS4B	0.3300957839781695
CYP27A1	0.33000921474045075
TMC7	0.3300003349477003
CLDN6	0.32994403101803504
PTMA	0.3298520137491998
DPP4	0.3298344958777264
SNX20	0.3294492126499051
SFTPD	0.3292540061186453
LMBR1	0.3292064662144103
CDX1	0.3289602576972126
KLHDC7B	0.32890261362279993
CXCR2	0.32875146870310035
ARHGAP25	0.32871883432047966
PF4V1	0.328689738461981
CLDND1	0.3285455468883658
TOM1	0.3285206706348651
CNTN4	0.3284977567259748
KREMEN1	0.32848119829480993
GNPTG	0.328410198883466
TNFRSF12A	0.3283620284721902
KCNMB2	0.32828317019418407
FAM171B	0.32825279281930486
HDX	0.32821024690888523
JAM2	0.32808838573560095
C9orf72	0.3280277434140393
MYLPF	0.32800997021062495
NSUN4	0.3279381598534705
NUAK2	0.32789424918686993
RBMS2	0.327887934285525
IRAK2	0.3278189098503752
TRIM22	0.32780997074748
BEND5	0.32775251710734477
GIMAP1	0.32766792545942547
TBX22	0.32766014635747254
ENTPD1	0.32755860954999516
TPCN1	0.32752179231096523
FGFR1OP2	0.32741024682695397
DOCK1	0.3273274043214398
ZNF706	0.3272245009712744
WNT7B	0.3270839516061601
STAT5B	0.3270642055948798
TXNIP	0.3269765125552979
HNRNPR	0.3269136585741359
MBD2	0.3268900358339639
LRRC37A	0.32683678955442996
CA10	0.326712518315305
STAG1	0.32668512582876463
RIPK2	0.32663710405866553
GNG5	0.3265367893106159
SWT1	0.3264651291218956
ETV1	0.32638156471900537
CDKN1B	0.32636316545970523
SLC18A2	0.32621472818450936
MATN2	0.3261072767724258
GNG4	0.3260880039295957
GPR20	0.32606442614248554
SCGB3A1	0.3260078030413134
PPP1R16B	0.3259838963982613
ROBO2	0.32584998772845486
ZMYND11	0.32580830486899526
MED13	0.3257551357043962
AKAP5	0.3257169676465401
NR1D2	0.32565967672064566
TMEM64	0.3256423400402948
HAS1	0.325561102061242
ZNF284	0.3253910595593501
OCM	0.3252988698510835
PPM1E	0.32515882460840506
SLBP	0.32514699406551983
CEP152	0.3250875166741549
GNAQ	0.32508049224048996
GPCPD1	0.3249598519572796
ZNF808	0.3249120114728199
PXDN	0.3248756314429908
MAST2	0.3248609568756837
NRCAM	0.324509158290625
HMGN1	0.3245025099287542
CYTH1	0.32446995782257027
FCRL6	0.32423340904282005
MFAP4	0.324185373757901
HMGN5	0.3241346093750299
L3MBTL4	0.32412697692635506
RRM1	0.3240888656271297
ALDH1A2	0.3240717349407536
ARHGDIB	0.32404210141150536
UCN	0.3239001623219293
PRKAB2	0.32371861212510566
TNFAIP3	0.32361583650064496
C5orf47	0.323557693096804
ZNF48	0.32342830872538997
ZNF701	0.3233837657351506
ST13	0.32332455783939196
BNIP2	0.3233198817691951
HSD11B1	0.3231207888350047
SNAPC3	0.32309651737754486
ZNF652	0.3230962895336651
GOPC	0.3230773322730158
UIMC1	0.3230348739594655
ZMAT2	0.32295752041942727
MRPS16	0.3229506528190491
PCDHB11	0.3226403755337195
LPAR5	0.3224489199324445
FAM118A	0.3224257274086
KLRC4-KLRK1	0.3223460738577293
CAMK1D	0.32233894372872474
YTHDF3	0.3222841873400357
KLHL7	0.322222378198056
MGAT5	0.322186964214775
VAMP7	0.3220831206902144
MTRF1L	0.3220441064938795
PDAP1	0.3219228627499744
NECAP1	0.32184335988999013
ZNF451	0.3217576143876846
AMY2A	0.32169863094597484
FGF13	0.32168569315197537
CA13	0.32149991584153526
ITGA11	0.32146774579696036
NIPAL3	0.32141380700295574
TNFAIP2	0.3213933510819498
ULBP2	0.32116492220139525
CRY2	0.32113398611940536
DDX18	0.32105215912956986
MS4A7	0.321040451771875
C17orf75	0.3209700458290641
TMEM192	0.320913032724059
SP3	0.32068422415609454
SLC31A1	0.32065736193618033
POPDC3	0.3205277856221356
CD200R1	0.32038365264878
FRY	0.3202309946871651
KRIT1	0.3201405846272998
CRISP3	0.32006028691604005
ARMCX3	0.3200309997151898
HS6ST3	0.3199959301553301
SYNGR2	0.3199530266937449
TBC1D2	0.31984750566036
ARF4	0.3198454763004399
CCDC47	0.3195943281976952
PLCD3	0.3195678229486756
GDAP1	0.31954781407069044
RNF39	0.3195337337123454
FDFT1	0.3194089593259699
GRP	0.31936706032120155
TXN	0.3193429635052496
HPRT1	0.3192586592880051
SCD5	0.3191581650308999
SEMA5A	0.31914437528157524
ERH	0.31913939398583047
EIF5A2	0.3191069010487402
MRPL47	0.3190898974064549
NDUFA4	0.3190879054389555
CD93	0.31907024688971397
MPP4	0.31877728591503507
TOR1B	0.31871375644494027
GTDC1	0.3186741773843256
MYEF2	0.31865286786354474
BEX4	0.3186258975695351
RTN3	0.31819048154008023
SLC37A2	0.31800943738306486
RGL4	0.3179505113566998
TGFA	0.3179464772848597
ABCA10	0.31792476413130455
LUC7L3	0.31788675071489436
BCKDK	0.3178358057421651
